"RunningID","IUID","ScenStart","ScenFut","Endemicity"
3508,"GAB20339","Rest","65B.xxA","Not reported"
3509,"RWA38134","Rest","65A.IDA","Non-endemic"
3510,"RWA38111","Rest","65A.IDA","Non-endemic"
3511,"RWA38115","Rest","65A.IDA","Non-endemic"
3512,"GAB20349","Rest","65B.xxA","Not reported"
3513,"COD13821","Rest","65B.xxA","Endemic (under MDA)"
3514,"COD14317","Rest","65B.xxA","Non-endemic"
3515,"KEN54141","Rest","65A.IDA","Non-endemic"
3516,"RWA38133","Rest","65A.IDA","Non-endemic"
3517,"COD13854","Rest","65B.xxA","Endemic (under MDA)"
3518,"COD14326","Rest","65B.xxA","Endemic (under MDA)"
3519,"RWA38138","Rest","65A.IDA","Non-endemic"
3520,"TZA46486","IA","65A.xIA","Non-endemic"
3521,"TZA46595","IA","65A.xIA","Non-endemic"
3522,"KEN54055","Rest","65A.IDA","Non-endemic"
3523,"COG12785","Rest","65B.xxA","Non-endemic"
3524,"COD13820","Rest","65B.xxA","Endemic (under MDA)"
3525,"COD14306","Rest","65B.xxA","Non-endemic"
3526,"RWA38130","Rest","65A.IDA","Non-endemic"
3527,"TZA46593","IA","65A.xIA","Non-endemic"
3528,"GAB20359","Rest","65B.xxA","Not reported"
3529,"COD14015","Rest","65B.xxA","Non-endemic"
3530,"COD14302","Rest","65B.xxA","Non-endemic"
3531,"RWA38131","Rest","65A.IDA","Non-endemic"
3532,"TZA46493","IA","65A.xIA","Non-endemic"
3533,"TZA46636","IA","65A.xIA","Non-endemic"
3534,"TZA46462","IA","65A.xIA","Non-endemic"
3535,"COD13973","Rest","65B.xxA","Non-endemic"
3536,"BDI06400","IA","65A.xIA","Non-endemic"
3537,"BDI06408","IA","65A.xIA","Non-endemic"
3538,"TZA46477","IA","65A.xIA","Non-endemic"
3539,"TZA46478","IA","65A.xIA","Non-endemic"
3540,"KEN54140","Rest","65A.IDA","Non-endemic"
3541,"COG12791","IA","65B.xxA","Endemic (under MDA)"
3542,"COD14165","IA","65A.xIA","Endemic (under MDA)"
3543,"BDI06399","IA","65A.xIA","Non-endemic"
3544,"GAB20362","Rest","65B.xxA","Not reported"
3545,"COD14026","Rest","65B.xxA","Non-endemic"
3546,"COD14308","Rest","65B.xxA","Non-endemic"
3547,"RWA38127","Rest","65A.IDA","Non-endemic"
3548,"TZA46563","IA","65A.xIA","Non-endemic"
3549,"TZA46558","IA","65A.xIA","Non-endemic"
3550,"TZA46560","IA","65A.xIA","Non-endemic"
3551,"GAB20357","Rest","65B.xxA","Not reported"
3552,"COD14328","Rest","65B.xxA","Non-endemic"
3553,"RWA38126","Rest","65A.IDA","Non-endemic"
3554,"COG12784","Rest","65B.xxA","Non-endemic"
3555,"RWA38140","Rest","65A.IDA","Non-endemic"
3556,"RWA38132","Rest","65A.IDA","Non-endemic"
3557,"BDI06401","IA","65A.xIA","Non-endemic"
3558,"TZA46594","IA","65A.xIA","Non-endemic"
3559,"TZA46562","IA","65A.xIA","Non-endemic"
3560,"KEN54091","Rest","65A.xDA","Endemic (MDA not delivered)"
3561,"COD13822","Rest","65B.xxA","Endemic (under MDA)"
3562,"BDI06389","IA","65A.xIA","Non-endemic"
3563,"BDI06402","IA","65A.xIA","Non-endemic"
3564,"TZA46561","IA","65A.xIA","Non-endemic"
3565,"TZA46559","IA","65A.xIA","Non-endemic"
3566,"COD14318","Rest","65B.xxA","Endemic (under MDA)"
3567,"COD14323","Rest","65B.xxA","Endemic (under MDA)"
3568,"BDI06409","IA","65A.xIA","Non-endemic"
3569,"TZA46596","IA","65A.xIA","Non-endemic"
3570,"GAB20358","Rest","65B.xxA","Not reported"
3571,"KEN54251","Rest","65A.IDA","Non-endemic"
3572,"COG12828","IA","65B.xxA","Endemic (under MDA)"
3573,"COD14310","Rest","65B.xxA","Non-endemic"
3574,"COD14313","Rest","65B.xxA","Endemic (under MDA)"
3575,"BDI06388","IA","65A.xIA","Non-endemic"
3576,"BDI06413","IA","65A.xIA","Non-endemic"
3577,"BDI06407","IA","65A.xIA","Non-endemic"
3578,"TZA46627","IA","65A.xIA","Non-endemic"
3579,"COD14046","IA","65A.xIA","Endemic (under MDA)"
3580,"COD14321","Rest","65B.xxA","Endemic (under MDA)"
3581,"COD14320","Rest","65B.xxA","Non-endemic"
3582,"BDI06397","IA","65A.xIA","Non-endemic"
3583,"TZA46597","IA","65A.xIA","Non-endemic"
3584,"COG12803","Rest","65B.xxA","Non-endemic"
3585,"COD14174","Rest","65B.xxA","Non-endemic"
3586,"COD14298","Rest","65B.xxA","Endemic (under MDA)"
3587,"TZA46499","IA","65A.xIA","Non-endemic"
3588,"TZA46464","IA","65A.xIA","Non-endemic"
3589,"TZA46512","IA","65A.xIA","Non-endemic"
3590,"TZA46510","IA","65A.xIA","Non-endemic"
3591,"COD13857","Rest","65B.xxA","Endemic (under MDA)"
3592,"COD14307","Rest","65B.xxA","Non-endemic"
3593,"BDI06386","IA","65A.xIA","Non-endemic"
3594,"TZA46480","IA","65A.xIA","Non-endemic"
3595,"COD14009","IA","65A.xIA","Endemic (under MDA)"
3596,"COD14325","Rest","65B.xxA","Non-endemic"
3597,"BDI06375","IA","65A.xIA","Non-endemic"
3598,"BDI06414","IA","65A.xIA","Non-endemic"
3599,"TZA46598","IA","65A.xIA","Non-endemic"
3600,"BDI06394","IA","65A.xIA","Non-endemic"
3601,"BDI06387","IA","65A.xIA","Non-endemic"
3602,"COD13844","Rest","65B.xxA","Endemic (under MDA)"
3603,"COD14178","Rest","65B.xxA","Non-endemic"
3604,"COD14166","Rest","65B.xxA","Non-endemic"
3605,"BDI06398","IA","65A.xIA","Non-endemic"
3606,"TZA46506","IA","65A.xIA","Non-endemic"
3607,"COD14168","Rest","65B.xxA","Non-endemic"
3608,"COD14312","Rest","65B.xxA","Non-endemic"
3609,"BDI06392","IA","65A.xIA","Non-endemic"
3610,"BDI06395","IA","65A.xIA","Non-endemic"
3611,"TZA46461","IA","65A.xIA","Non-endemic"
3612,"TZA46460","IA","65A.xIA","Non-endemic"
3613,"COD14305","Rest","65B.xxA","Endemic (under MDA)"
3614,"BDI06376","IA","65A.xIA","Non-endemic"
3615,"BDI06406","IA","65A.xIA","Non-endemic"
3616,"TZA46476","IA","65A.xIA","Non-endemic"
3617,"TZA46479","IA","65A.xIA","Non-endemic"
3618,"TZA46463","IA","65A.xIA","Non-endemic"
3619,"TZA46507","IA","65A.xIA","Non-endemic"
3620,"KEN54092","Rest","65A.xDA","Endemic (MDA not delivered)"
3621,"GAB20360","Rest","65B.xxA","Not reported"
3622,"KEN54250","Rest","65A.xDA","Endemic (MDA not delivered)"
3623,"KEN54252","Rest","65A.IDA","Non-endemic"
3624,"COD14028","Rest","65B.xxA","Non-endemic"
3625,"BDI06405","IA","65A.xIA","Non-endemic"
3626,"BDI06419","IA","65A.xIA","Non-endemic"
3627,"TZA46642","IA","65A.xIA","Non-endemic"
3628,"KEN54087","Rest","65A.xDA","Endemic (MDA not delivered)"
3629,"COD13818","IA","65B.xxA","Endemic (under MDA)"
3630,"COD14301","Rest","65B.xxA","Non-endemic"
3631,"BDI06377","IA","65A.xIA","Non-endemic"
3632,"BDI06417","IA","65A.xIA","Non-endemic"
3633,"TZA46591","IA","65A.xIA","Non-endemic"
3634,"KEN54089","Rest","65A.xDA","Endemic (MDA not delivered)"
3635,"COD13816","IA","65B.xxA","Endemic (under MDA)"
3636,"COD14327","Rest","65B.xxA","Non-endemic"
3637,"BDI06410","IA","65A.xIA","Non-endemic"
3638,"TZA46590","IA","65A.xIA","Non-endemic"
3639,"COD14027","IA","65A.xIA","Endemic (under MDA)"
3640,"BDI06390","IA","65A.xIA","Non-endemic"
3641,"BDI06418","IA","65A.xIA","Non-endemic"
3642,"KEN54249","Rest","65A.IDA","Non-endemic"
3643,"COD14170","Rest","65B.xxA","Non-endemic"
3644,"BDI06379","IA","65A.xIA","Non-endemic"
3645,"TZA46502","IA","65A.xIA","Non-endemic"
3646,"TZA46459","IA","65A.xIA","Non-endemic"
3647,"COG12765","IA","65A.xIA","Endemic (under MDA)"
3648,"COD14054","Rest","65B.xxA","Non-endemic"
3649,"COD14167","IA","65A.xIA","Endemic (under MDA)"
3650,"BDI06411","IA","65A.xIA","Non-endemic"
3651,"BDI06391","IA","65A.xIA","Non-endemic"
3652,"TZA46524","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3653,"TZA46509","IA","65A.xIA","Non-endemic"
3654,"COG12827","IA","65B.xxA","Endemic (under MDA)"
3655,"COD14322","Rest","65B.xxA","Non-endemic"
3656,"BDI06378","IA","65A.xIA","Non-endemic"
3657,"TZA46592","IA","65A.xIA","Non-endemic"
3658,"COG12816","Rest","65B.xxA","Non-endemic"
3659,"COD13862","Rest","65B.xxA","Non-endemic"
3660,"COD14055","Rest","65B.xxA","Non-endemic"
3661,"BDI06384","IA","65A.xIA","Non-endemic"
3662,"BDI06393","IA","65A.xIA","Non-endemic"
3663,"KEN54122","Rest","65A.xDA","Endemic (MDA not delivered)"
3664,"COG12762","Rest","65B.xxA","Non-endemic"
3665,"COD13835","IA","65B.xxA","Endemic (under MDA)"
3666,"TZA46523","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3667,"BDI06420","IA","65A.xIA","Non-endemic"
3668,"BDI06416","IA","65A.xIA","Non-endemic"
3669,"BDI06415","IA","65A.xIA","Non-endemic"
3670,"TZA46589","IA","65A.xIA","Non-endemic"
3671,"TZA46519","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3672,"KEN54088","Rest","65A.xDA","Endemic (MDA not delivered)"
3673,"GAB20361","Rest","65B.xxA","Not reported"
3674,"COD13850","Rest","65B.xxA","Non-endemic"
3675,"BDI06385","IA","65A.xIA","Non-endemic"
3676,"TZA46630","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3677,"KEN54090","Rest","65A.xDA","Endemic (MDA not delivered)"
3678,"COD14311","Rest","65B.xxA","Endemic (under MDA)"
3679,"TZA46643","IA","65A.xIA","Non-endemic"
3680,"COD14315","Rest","65B.xxA","Non-endemic"
3681,"TZA46500","IA","65A.xIA","Non-endemic"
3682,"TZA46511","IA","65A.xIA","Non-endemic"
3683,"COD14176","Rest","65B.xxA","Non-endemic"
3684,"TZA46602","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3685,"KEN54093","Rest","65A.xDA","Endemic (MDA not delivered)"
3686,"COD14297","Rest","65B.xxA","Endemic (under MDA)"
3687,"BDI06383","IA","65A.xIA","Non-endemic"
3688,"TZA46605","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3689,"COD14148","Rest","65B.xxA","Non-endemic"
3690,"COD13829","IA","65B.xxA","Endemic (under MDA)"
3691,"TZA46607","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3692,"TZA46600","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3693,"COG12781","Rest","65B.xxA","Non-endemic"
3694,"COG12807","Rest","65B.xxA","Non-endemic"
3695,"COD14149","Rest","65B.xxA","Non-endemic"
3696,"COD13824","IA","65B.xxA","Endemic (under MDA)"
3697,"COD13995","IA","65A.xIA","Endemic (under MDA)"
3698,"COD13972","Rest","65B.xxA","Non-endemic"
3699,"COD14336","Rest","65B.xxA","Non-endemic"
3700,"COG12763","IA","65A.xIA","Endemic (under MDA)"
3701,"COD13839","Rest","65B.xxA","Non-endemic"
3702,"COD13977","Rest","65B.xxA","Non-endemic"
3703,"BDI06403","IA","65A.xIA","Non-endemic"
3704,"COG12804","Rest","65B.xxA","Non-endemic"
3705,"COD13864","Rest","65B.xxA","Non-endemic"
3706,"BDI06404","IA","65A.xIA","Non-endemic"
3707,"TZA46646","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3708,"TZA46520","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3709,"KEN54124","Rest","65A.xDA","Endemic (MDA not delivered)"
3710,"COD14158","Rest","65B.xxA","Non-endemic"
3711,"COD14163","Rest","65B.xxA","Non-endemic"
3712,"TZA46606","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3713,"COD14335","Rest","65B.xxA","Non-endemic"
3714,"TZA46498","IA","65A.xIA","Non-endemic"
3715,"TZA46618","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3716,"COG12802","Rest","65B.xxA","Non-endemic"
3717,"COD14177","Rest","65B.xxA","Non-endemic"
3718,"TZA46611","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3719,"KEN54123","Rest","65A.xDA","Endemic (MDA not delivered)"
3720,"COG12806","Rest","65B.xxA","Non-endemic"
3721,"COD13819","Rest","65B.xxA","Non-endemic"
3722,"COD13823","IA","65B.xxA","Endemic (under MDA)"
3723,"COD13843","Rest","65B.xxA","Non-endemic"
3724,"COD13976","IA","65A.xIA","Endemic (under MDA)"
3725,"COD14000","Rest","65B.xxA","Non-endemic"
3726,"COD14035","Rest","65B.xxA","Non-endemic"
3727,"COD14038","Rest","65B.xxA","Non-endemic"
3728,"TZA46521","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3729,"COD13886","IA","65A.xIA","Endemic (under MDA)"
3730,"COG12821","Rest","65B.xxA","Non-endemic"
3731,"COD13833","Rest","65B.xxA","Non-endemic"
3732,"COD13994","IA","65A.xIA","Endemic (under MDA)"
3733,"COD14172","Rest","65B.xxA","Non-endemic"
3734,"KEN54125","Rest","65A.xDA","Endemic (MDA not delivered)"
3735,"COG12777","Rest","65B.xxA","Non-endemic"
3736,"COG12823","IA","65A.xIA","Endemic (under MDA)"
3737,"COG12824","Rest","65B.xxA","Non-endemic"
3738,"COG12805","Rest","65B.xxA","Non-endemic"
3739,"COD14151","Rest","65B.xxA","Non-endemic"
3740,"TZA46473","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3741,"AGO02072","Rest","65B.xxA","Endemicity unknown"
3742,"COG12800","Rest","65B.xxA","Non-endemic"
3743,"TZA46619","IA","65A.xIA","Endemic (MDA not delivered)"
3744,"COD13885","Rest","65B.xxA","Non-endemic"
3745,"COD14154","Rest","65B.xxA","Non-endemic"
3746,"TZA46501","IA","65A.xIA","Non-endemic"
3747,"TZA46603","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3748,"COD14153","Rest","65B.xxA","Non-endemic"
3749,"COD14047","Rest","65B.xxA","Non-endemic"
3750,"TZA46504","IA","65A.xIA","Non-endemic"
3751,"TZA46522","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3752,"COD13887","Rest","65B.xxA","Non-endemic"
3753,"COD13827","IA","65B.xxA","Endemic (under MDA)"
3754,"TZA46616","IA","65A.xIA","Endemic (under MDA)"
3755,"AGO02073","Rest","65B.xxA","Endemic (MDA not delivered)"
3756,"COD13878","Rest","65B.xxA","Non-endemic"
3757,"COD13846","Rest","65B.xxA","Non-endemic"
3758,"COD13969","Rest","65B.xxA","Non-endemic"
3759,"COD13895","IA","65A.xIA","Endemic (under MDA)"
3760,"TZA46599","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3761,"TZA46612","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3762,"COD13851","Rest","65B.xxA","Non-endemic"
3763,"COD14052","Rest","65B.xxA","Non-endemic"
3764,"TZA46610","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3765,"TZA46609","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3766,"TZA46604","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3767,"COD13897","IA","65B.xxA","Endemic (under MDA)"
3768,"COD13847","Rest","65B.xxA","Non-endemic"
3769,"AGO02213","Rest","65B.xxA","Endemic (MDA not delivered)"
3770,"COD13874","IA","65A.xIA","Endemic (under MDA)"
3771,"COD13871","IA","65A.xIA","Endemic (under MDA)"
3772,"COD13859","Rest","65B.xxA","Non-endemic"
3773,"COD13999","Rest","65B.xxA","Non-endemic"
3774,"TZA46626","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3775,"COD13882","IA","65B.xxA","Endemic (under MDA)"
3776,"COD13881","IA","65B.xxA","Endemic (under MDA)"
3777,"COD13879","Rest","65B.xxA","Non-endemic"
3778,"COD13892","Rest","65B.xxA","Non-endemic"
3779,"TZA46505","IA","65A.xIA","Non-endemic"
3780,"TZA46471","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3781,"COD13894","Rest","65B.xxA","Non-endemic"
3782,"COD13898","IA","65B.xxA","Endemic (under MDA)"
3783,"COD13876","Rest","65B.xxA","Non-endemic"
3784,"COD13861","IA","65A.xIA","Endemic (under MDA)"
3785,"TZA46620","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3786,"TZA46622","IA","65A.xIA","Endemic (MDA not delivered)"
3787,"TZZ51892","IA","65A.xIA","Not reported"
3788,"COD13877","IA","65A.xIA","Endemic (under MDA)"
3789,"COD13836","Rest","65B.xxA","Non-endemic"
3790,"COD14030","Rest","65B.xxA","Non-endemic"
3791,"COD14108","IA","65A.xIA","Endemic (under MDA)"
3792,"COD14097","IA","65A.xIA","Endemic (under MDA)"
3793,"COD14117","Rest","65B.xxA","Non-endemic"
3794,"COD14116","IA","65A.xIA","Endemic (under MDA)"
3795,"TZA46615","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3796,"TZA46613","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3797,"TZZ51893","IA","65A.xIA","Not reported"
3798,"COD13852","IA","65B.xxA","Endemic (under MDA)"
3799,"COD13989","IA","65A.xIA","Endemic (under MDA)"
3800,"TZA46617","IA","65A.xIA","Endemic (under MDA)"
3801,"COD13889","Rest","65B.xxA","Non-endemic"
3802,"COD13868","Rest","65B.xxA","Non-endemic"
3803,"COD13838","Rest","65B.xxA","Non-endemic"
3804,"COD13974","Rest","65B.xxA","Non-endemic"
3805,"AGO02074","Rest","65B.xxA","Endemicity unknown"
3806,"COD13873","Rest","65B.xxA","Non-endemic"
3807,"COD13872","Rest","65B.xxA","Non-endemic"
3808,"COD13853","Rest","65B.xxA","Non-endemic"
3809,"COD13983","IA","65A.xIA","Endemic (under MDA)"
3810,"COD13884","Rest","65B.xxA","Non-endemic"
3811,"TZZ51896","IA","65A.xIA","Not reported"
3812,"COD13896","IA","65A.xIA","Endemic (under MDA)"
3813,"COD13883","Rest","65B.xxA","Non-endemic"
3814,"COD13849","Rest","65B.xxA","Non-endemic"
3815,"TZA46608","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3816,"COD13840","Rest","65B.xxA","Non-endemic"
3817,"COD13988","IA","65A.xIA","Endemic (under MDA)"
3818,"COD14021","Rest","65B.xxA","Non-endemic"
3819,"TZA46614","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3820,"TZA46621","IA","65A.xIA","Endemic (under MDA)"
3821,"COD13968","IA","65A.xIA","Endemic (under MDA)"
3822,"COD14003","IA","65A.xIA","Endemic (under MDA)"
3823,"COD14017","Rest","65B.xxA","Non-endemic"
3824,"TZA46601","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3825,"COD13998","IA","65A.xIA","Endemic (under MDA)"
3826,"TZA46470","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3827,"COD13891","Rest","65B.xxA","Non-endemic"
3828,"COD13870","IA","65B.xxA","Endemic (under MDA)"
3829,"TZA46644","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3830,"COD13875","Rest","65B.xxA","Non-endemic"
3831,"TZA46474","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3832,"COD13890","IA","65B.xxA","Endemic (under MDA)"
3833,"COD13826","IA","65B.xxA","Endemic (under MDA)"
3834,"COD14067","Rest","65B.xxA","Non-endemic"
3835,"COD14040","IA","65A.xIA","Endemic (under MDA)"
3836,"TZA46497","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3837,"TZA46469","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3838,"COD13825","IA","65B.xxA","Endemic (under MDA)"
3839,"COD13993","Rest","65B.xxA","Non-endemic"
3840,"COD14016","IA","65A.xIA","Non-endemic"
3841,"TZA46494","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3842,"COD13855","Rest","65B.xxA","Non-endemic"
3843,"COD13979","IA","65A.xIA","Endemic (under MDA)"
3844,"COD14007","Rest","65B.xxA","Non-endemic"
3845,"COD14010","IA","65A.xIA","Endemic (under MDA)"
3846,"COD14004","IA","65A.xIA","Endemic (under MDA)"
3847,"COD14001","Rest","65B.xxA","Non-endemic"
3848,"COD13984","Rest","65B.xxA","Non-endemic"
3849,"COD14002","Rest","65B.xxA","Non-endemic"
3850,"COD13991","IA","65A.xIA","Endemic (under MDA)"
3851,"TZA46549","IA","65A.xIA","Endemic (MDA not delivered)"
3852,"TZZ51894","IA","65A.xIA","Not reported"
3853,"COD13893","IA","65B.xxA","Endemic (under MDA)"
3854,"AGO02207","Rest","65B.xxA","Non-endemic"
3855,"AGO02198","Rest","65B.xxA","Non-endemic"
3856,"COD14073","Rest","65B.xxA","Non-endemic"
3857,"TZA46472","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3858,"TZA46638","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3859,"COD13880","IA","65B.xxA","Endemic (under MDA)"
3860,"AGO02210","Rest","65B.xxA","Non-endemic"
3861,"AGO02208","Rest","65B.xxA","Non-endemic"
3862,"AGO02206","Rest","65B.xxA","Non-endemic"
3863,"AGO02196","Rest","65B.xxA","Non-endemic"
3864,"TZA46544","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3865,"TZZ51895","IA","65A.xIA","Not reported"
3866,"COD14058","Rest","65B.xxA","Non-endemic"
3867,"COD14032","IA","65A.xIA","Non-endemic"
3868,"COD13865","Rest","65B.xxA","Non-endemic"
3869,"COD14037","IA","65A.xIA","Non-endemic"
3870,"COD13985","IA","65A.xIA","Endemic (under MDA)"
3871,"COD14057","IA","65A.xIA","Endemic (under MDA)"
3872,"COD14020","IA","65A.xIA","Non-endemic"
3873,"TZZ51900","IA","65A.xIA","Not reported"
3874,"TZZ51898","IA","65A.xIA","Not reported"
3875,"COD14338","Rest","65B.xxA","Non-endemic"
3876,"COD14050","IA","65A.xIA","Non-endemic"
3877,"TZA46546","IA","65A.xIA","Endemic (MDA not delivered)"
3878,"COD13832","IA","65A.xIA","Endemic (under MDA)"
3879,"COD13842","IA","65B.xxA","Endemic (under MDA)"
3880,"COD13975","IA","65A.xIA","Non-endemic"
3881,"COD14051","IA","65A.xIA","Non-endemic"
3882,"COD14096","Rest","65B.xxA","Non-endemic"
3883,"TZA46475","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3884,"AGO02194","Rest","65B.xxA","Non-endemic"
3885,"COD13970","IA","65A.xIA","Endemic (under MDA)"
3886,"COD14049","IA","65A.xIA","Non-endemic"
3887,"TZA46547","IA","65A.xIA","Endemic (MDA not delivered)"
3888,"TZZ51899","IA","65A.xIA","Not reported"
3889,"AGO02192","Rest","65B.xxA","Non-endemic"
3890,"COD13830","Rest","65B.xxA","Non-endemic"
3891,"TZA46571","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3892,"TZZ51902","Rest","65A.IDA","Not reported"
3893,"TZA46496","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3894,"TZA46495","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3895,"AGO02211","Rest","65B.xxA","Non-endemic"
3896,"COD13987","IA","65A.xIA","Non-endemic"
3897,"COD14025","IA","65A.xIA","Non-endemic"
3898,"COD14041","IA","65A.xIA","Non-endemic"
3899,"COD14018","IA","65A.xIA","Endemic (under MDA)"
3900,"COD13978","Rest","65B.xxA","Non-endemic"
3901,"COD14059","Rest","65B.xxA","Non-endemic"
3902,"COD14340","IA","65A.xIA","Endemic (under MDA)"
3903,"COD13981","Rest","65B.xxA","Non-endemic"
3904,"COD14022","IA","65A.xIA","Non-endemic"
3905,"COD14044","IA","65A.xIA","Endemic (under MDA)"
3906,"COD14088","IA","65A.xIA","Endemic (under MDA)"
3907,"COD13990","IA","65A.xIA","Non-endemic"
3908,"COD14084","Rest","65B.xxA","Non-endemic"
3909,"TZA46573","IA","65A.xIA","Endemic (under post-intervention surveillance)"
3910,"AGO02191","Rest","65B.xxA","Non-endemic"
3911,"COD14107","Rest","65B.xxA","Non-endemic"
3912,"COD13997","IA","65A.xIA","Endemic (under MDA)"
3913,"COD14332","IA","65A.xIA","Endemic (under MDA)"
3914,"COD14005","IA","65A.xIA","Endemic (under MDA)"
3915,"COD14086","IA","65A.xIA","Endemic (under MDA)"
3916,"TZA46548","IA","65A.xIA","Endemic (MDA not delivered)"
3917,"TZA46572","IA","65A.xIA","Endemic (under MDA)"
3918,"TZA46467","IA","65A.xIA","Endemic (MDA not delivered)"
3919,"AGO02199","Rest","65B.xxA","Non-endemic"
3920,"COD14023","IA","65A.xIA","Non-endemic"
3921,"TZA46625","IA","65A.xIA","Endemic (MDA not delivered)"
3922,"COD13858","Rest","65B.xxA","Non-endemic"
3923,"AGO02200","Rest","65B.xxA","Non-endemic"
3924,"COD14019","IA","65A.xIA","Non-endemic"
